"CAMPUS","FID_1","OBJECTID_1","OBJECTID","DISTRICT","DISTNAME","CAMPNAME","STREET_MAI","CITY_MAIL","ZIP_MAIL","STREET","CITY","ZIP","COUNTY","CNTYNAME","REGION","GRADERANGE","GRADEGRP","VERIFY","INSTR_TYPE","STREET_M_1","OBJECTID_2","JURISDICTI","CITY_NAME","JURISDIC_1","MODIFIED_F","JURISDIC_2","JURISDIC_3","CREATED_BY","CREATED_DA","MODIFIED_B","MODIFIED_D","AREA","LEN","CPETALLC","C_RATING","CAGC4X18N","CA0C4X18D"
"227,901,047","91","14,228","5,589","227,901","AUSTIN ISD","O HENRY M S","2610 W 10TH ST","AUSTIN","78,703","2610 W 10TH ST","AUSTIN","78,703","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","827","B",,
"227,901,048","92","14,237","5,598","227,901","AUSTIN ISD","PEARCE M S","6401 N HAMPTON DR","AUSTIN","78,723","6401 N HAMPTON DR","AUSTIN","78,723","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227",,,,
"227,901,054","93","14,284","5,645","227,901","AUSTIN ISD","BEDICHEK M S","6800 BILL HUGHES RD","AUSTIN","78,745","6800 BILL HUGHES RD","AUSTIN","78,745","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","835","D",,
"227,901,101","94","14,328","5,689","227,901","AUSTIN ISD","ALLISON EL","515 VARGAS RD","AUSTIN","78,741","515 VARGAS RD","AUSTIN","78,741","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","512","C",,
"227,901,110","95","14,399","5,760","227,901","AUSTIN ISD","BRYKER WOODS EL","3309 KERBEY LN","AUSTIN","78,703","3309 KERBEY LN","AUSTIN","78,703","227","TRAVIS COUNTY","13","EE KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","424","B",,
"227,901,111","96","14,411","5,772","227,901","AUSTIN ISD","CAMPBELL EL","2613 ROGERS AVE","AUSTIN","78,722","2613 ROGERS AVE","AUSTIN","78,722","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","188","C",,
"227,901,113","97","14,424","5,785","227,901","AUSTIN ISD","CUNNINGHAM EL","2200 BERKELEY AVE","AUSTIN","78,745","2200 BERKELEY AVE","AUSTIN","78,745","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","393","C",,
"227,901,118","98","14,456","5,817","227,901","AUSTIN ISD","HARRIS EL","1711 WHELESS LN","AUSTIN","78,723","1711 WHELESS LN","AUSTIN","78,723","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","522","C",,
"227,901,146","100","14,543","5,904","227,901","AUSTIN ISD","ZILKER EL","1900 BLUEBONNET LN","AUSTIN","78,704","1900 BLUEBONNET LN","AUSTIN","78,704","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","524","A",,
"227,910,041","190","10,582","1,943","227,910","DEL VALLE ISD","DEL VALLE MIDDLE","5500 ROSS RD","DEL VALLE","78,617","5500 ROSS RD","DEL VALLE","78,617","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","884","C",,
"227,901,025","111","16,874","8,235","227,901","AUSTIN ISD","PREMIER H S AT TRAVIS","1211 E OLTORF","AUSTIN","78,704","1211 E OLTORF","AUSTIN","78,704","227","TRAVIS COUNTY","13","09 10 11 12","4","1","ALTERNATIVE INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","67","B","16","48"
"227,901,174","131","10,016","1,377","227,901","AUSTIN ISD","RODRIGUEZ EL","4400 FRANKLIN PARK DR","AUSTIN","78,744","4400 FRANKLIN PARK DR","AUSTIN","78,744","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","0","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","444","C",,
"227,901,182","132","10,023","1,384","227,901","AUSTIN ISD","BARANOFF EL","12009 BUCKINGHAM GATE RD","AUSTIN","78,748","12009 BUCKINGHAM GATE RD","AUSTIN","78,748","227","TRAVIS COUNTY","13","EE KG 01 02 03 04 05","1","0","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","994","A",,
"227,901,250","133","10,040","1,401","227,901","AUSTIN ISD","AUSTIN ST HOSPITAL","1111 W 6TH ST","AUSTIN","78,703","1111 W 6TH ST","AUSTIN","78,703","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06 07 08 09 10 11 12","5","0","ALTERNATIVE",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","26","Not Rated",,
"227,901,151","140","13,586","4,947","227,901","AUSTIN ISD","PILLOW EL","3025 CROSSCREEK DR","AUSTIN","78,757","3025 CROSSCREEK DR","AUSTIN","78,757","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","524","C",,
"227,901,154","141","13,599","4,960","227,901","AUSTIN ISD","DOSS EL","7005 NORTHLEDGE DR","AUSTIN","78,731","7005 NORTHLEDGE DR","AUSTIN","78,731","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","825","A",,
"227,901,162","142","13,667","5,028","227,901","AUSTIN ISD","HOUSTON EL","5409 PONCIANA DR","AUSTIN","78,744","5409 PONCIANA DR","AUSTIN","78,744","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","581","C",,
"227,901,176","143","13,725","5,086","227,901","AUSTIN ISD","GALINDO EL","3800 S 2ND ST","AUSTIN","78,704","3800 S 2ND ST","AUSTIN","78,704","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","570","C",,
"227,901,006","146","13,946","5,307","227,901","AUSTIN ISD","REAGAN H S","7104 BERKMAN DR","AUSTIN","78,752","7104 BERKMAN DR","AUSTIN","78,752","227","TRAVIS COUNTY","13","09 10 11 12","4","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","1,120","B","232","233"
"227,901,015","147","13,991","5,352","227,901","AUSTIN ISD","GARZA INDEPENDENCE H S","1600 CHICON","AUSTIN","78,702","1600 CHICON","AUSTIN","78,702","227","TRAVIS COUNTY","13","09 10 11 12","4","1","ALTERNATIVE",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","142","A","51","118"
"227,901,109","148","14,392","5,753","227,901","AUSTIN ISD","BROWN EL","505 W ANDERSON LN","AUSTIN","78,752","505 W ANDERSON LN","AUSTIN","78,752","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","240","C",,
"227,901,123","149","14,488","5,849","227,901","AUSTIN ISD","MATHEWS EL","906 W LYNN ST","AUSTIN","78,703","906 W LYNN ST","AUSTIN","78,703","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","417","B",,
"227,901,127","150","14,509","5,870","227,901","AUSTIN ISD","SANCHEZ EL","73 SAN MARCOS ST","AUSTIN","78,702","73 SAN MARCOS ST","AUSTIN","78,702","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","270","C",,
"227,901,141","161","15,281","6,642","227,901","AUSTIN ISD","WALNUT CREEK EL","401 W BRAKER LN","AUSTIN","78,753","401 W BRAKER LN","AUSTIN","78,753","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","653","D",,
"227,901,065","174","17,209","8,570","227,901","AUSTIN ISD","SCHOOL FOR YOUNG WOMEN","6401 N HAMPTON DR","AUSTIN","78,723","6401 N HAMPTON DR","AUSTIN","78,723","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","370","F",,
"227,901,249","175","17,211","8,572","227,901","AUSTIN ISD","DELL CHILDREN'S MEDICAL CENTER","4900 MUELLER BLVD","AUSTIN","78,723","4900 MUELLER BLVD","AUSTIN","78,723","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06 07 08 09 10 11 12","5","0","ALTERNATIVE INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","1","Not Rated",,
"227,901,056","178","9,237","597","227,901","AUSTIN ISD","GARCIA MIDDLE","7414 JOHNNY MORRIS RD","AUSTIN","78,724","7414 JOHNNY MORRIS RD","AUSTIN","78,724","227","TRAVIS COUNTY","13","06 07 08","2","0","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227",,,,
"227,901,035","188","10,533","1,894","227,901","AUSTIN ISD","LEADERSHIP ACADEMY","2515 S CONGRESS","AUSTIN","78,704","2515 S CONGRESS","AUSTIN","78,704","227","TRAVIS COUNTY","13","06 07 08 09 10 11 12","5","1","ALTERNATIVE",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","14","Not Rated",,
"227,901,181","193","10,915","2,276","227,901","AUSTIN ISD","MILLS EL","6201 DAVIS LN","AUSTIN","78,749","6201 DAVIS LN","AUSTIN","78,749","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","850","A",,
"227,901,152","203","13,588","4,949","227,901","AUSTIN ISD","WOOLDRIDGE EL","1412 NORSEMAN TER","AUSTIN","78,758","1412 NORSEMAN TER","AUSTIN","78,758","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","528","B",,
"227,901,160","204","13,651","5,012","227,901","AUSTIN ISD","LINDER EL","2800 METCALFE RD","AUSTIN","78,741","2801 METCALFE RD","AUSTIN","78,741","227","TRAVIS COUNTY","13","01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","283","C",,
"227,901,004","210","13,920","5,281","227,901","AUSTIN ISD","LANIER H S","1201 PEYTON GIN RD","AUSTIN","78,758","1201 PEYTON GIN RD","AUSTIN","78,758","227","TRAVIS COUNTY","13","09 10 11 12","4","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","1,548","B","260","271"
"227,901,055","211","14,299","5,660","227,901","AUSTIN ISD","DOBIE M S","1200 RUNDBERG LN","AUSTIN","78,753","1200 RUNDBERG LN","AUSTIN","78,753","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","555","F",,
"227,901,120","212","14,469","5,830","227,901","AUSTIN ISD","JOSLIN EL","4500 MANCHACA RD","AUSTIN","78,745","4500 MANCHACA RD","AUSTIN","78,745","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","272","C",,
"227,901,128","215","14,514","5,875","227,901","AUSTIN ISD","PEASE EL","1106 RIO GRANDE ST","AUSTIN","78,701","1106 RIO GRANDE ST","AUSTIN","78,701","227","TRAVIS COUNTY","13","EE KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","232","B",,
"227,901,138","216","14,525","5,886","227,901","AUSTIN ISD","SUMMITT EL","12207 BRIGADOON LN","AUSTIN","78,727","12207 BRIGADOON LN","AUSTIN","78,727","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","826","B",,
"227,901,143","217","14,537","5,898","227,901","AUSTIN ISD","PATTON EL","6001 WESTCREEK DR","AUSTIN","78,749","6001 WESTCREEK DR","AUSTIN","78,749","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","1,003","B",,
"227,901,061","225","15,822","7,183","227,901","AUSTIN ISD","PAREDES M S","10100 S MARY MOORE SEARIGHT DR","AUSTIN","78,748","10100 S MARY MOORE SEARIGHT DR","AUSTIN","78,748","227","TRAVIS COUNTY","13","06 07 08","2","0","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","873","D",,
"227,901,192","238","16,885","8,246","227,901","AUSTIN ISD","DOBIE PK CENTER","1200 RUNDBERG LN","AUSTIN","78,753","1200 RUNDBERG LN","AUSTIN","78,753","227","TRAVIS COUNTY","13","EE PK","1","0","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","217","A",,
"227,901,177","248","9,307","667","227,901","AUSTIN ISD","UPHAUS EARLY CHILDHOOD CENTER","5200 FREIDRICH LN","AUSTIN","78,744","5200 FREIDRICH LN","AUSTIN","78,744","227","TRAVIS COUNTY","13","EE PK KG","1","0","REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","346","A",,
"227,901,165","252","9,945","1,306","227,901","AUSTIN ISD","MCBEE EL","1101 W BRAKER LN","AUSTIN","78,758","1101 W BRAKER LN","AUSTIN","78,758","227","TRAVIS COUNTY","13","EE KG 01 02 03 04 05","1","0","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","451","B",,
"227,901,166","264","13,684","5,045","227,901","AUSTIN ISD","WILLIAMS EL","500 MAIRO ST","AUSTIN","78,748","500 MAIRO ST","AUSTIN","78,748","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","473","C",,
"227,901,171","265","13,701","5,062","227,901","AUSTIN ISD","PALM EL","7601 DIXIE DR","AUSTIN","78,744","7601 DIXIE DR","AUSTIN","78,744","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","445","C",,
"227,901,178","266","13,734","5,095","227,901","AUSTIN ISD","JORDAN EL","6711 JOHNNY MORRIS RD","AUSTIN","78,724","6711 JOHNNY MORRIS RD","AUSTIN","78,724","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","614","C",,
"227,901,044","268","14,012","5,373","227,901","AUSTIN ISD","KEALING M S","1607 PENNSYLVANIA AVE","AUSTIN","78,702","1607 PENNSYLVANIA AVE","AUSTIN","78,702","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","1,230","B",,
"227,901,057","269","14,302","5,663","227,901","AUSTIN ISD","COVINGTON M S","3700 CONVICT HILL RD","AUSTIN","78,749","3700 CONVICT HILL RD","AUSTIN","78,749","227","TRAVIS COUNTY","13","06 07 08","2","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","696","D",,
"227,901,103","271","14,349","5,710","227,901","AUSTIN ISD","BARTON HILLS EL","2108 BARTON HILLS DR","AUSTIN","78,704","2108 BARTON HILLS DR","AUSTIN","78,704","227","TRAVIS COUNTY","13","EE KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","445","B",,
"227,901,140","273","14,532","5,893","227,901","AUSTIN ISD","TRAVIS HTS EL","2010 ALAMEDA DR","AUSTIN","78,704","2010 ALAMEDA DR","AUSTIN","78,704","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","501","B",,
"227,901,130","307","10,539","1,900","227,901","AUSTIN ISD","PLEASANT HILL EL","6405 CIR S RD","AUSTIN","78,745","6405 CIR S RD","AUSTIN","78,745","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","438","C",,
"227,901,161","315","13,661","5,022","227,901","AUSTIN ISD","COOK EL","1511 CRIPPLE CREEK DR","AUSTIN","78,758","1511 CRIPPLE CREEK DR","AUSTIN","78,758","227","TRAVIS COUNTY","13","EE KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","500","B",,
"227,901,009","318","13,973","5,334","227,901","AUSTIN ISD","ANDERSON H S","8403 MESA DR","AUSTIN","78,759","8403 MESA DR","AUSTIN","78,759","227","TRAVIS COUNTY","13","09 10 11 12","4","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","2,224","A","520","528"
"227,816,002","295","9,103","463","227,816","HARMONY SCIENCE ACADEMY (AUSTIN)","HARMONY SCIENCE ACADEMY NORTH AUSTIN","1421 WELLS BRANCH PKWY W STE 200","PFLUGERVILLE","78,660","1421 WELLS BRANCH PKWY W STE 200","PFLUGERVILLE","78,660","227","TRAVIS COUNTY","13","06 07 08 09 10 11 12","5",,"REGULAR INSTRUCTIONAL",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","886","A","134","137"
"227,901,104","319","14,356","5,717","227,901","AUSTIN ISD","BECKER EL","906 W MILTON","AUSTIN","78,704","906  W MILTON","AUSTIN","78,704","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","445","B",,
"227,901,106","320","14,366","5,727","227,901","AUSTIN ISD","BLANTON EL","5408 WESTMINSTER DR","AUSTIN","78,723","5408 WESTMINSTER DR","AUSTIN","78,723","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","480","C",,
"227,901,112","321","14,417","5,778","227,901","AUSTIN ISD","CASIS EL","2710 EXPOSITION BLVD","AUSTIN","78,703","2710 EXPOSITION BLVD","AUSTIN","78,703","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","743","A",,
"227,901,129","322","14,516","5,877","227,901","AUSTIN ISD","PECAN SPRINGS EL","3100 ROGGE LN","AUSTIN","78,723","3100 ROGGE LN","AUSTIN","78,723","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05 06","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","385","D",,
"227,901,170","331","15,095","6,456","227,901","AUSTIN ISD","BOONE EL","8101 CROFTWOOD RD","AUSTIN","78,749","8101 CROFTWOOD DR","AUSTIN","78,749","227","TRAVIS COUNTY","13","EE PK KG 01 02 03 04 05","1","1","REGULAR",,"397","34","CITY OF AUSTIN","AUSTIN FULL PURPOSE","210","FULL PURPOSE","FULL","BERRYJ",,"meekss","2018 Oct 01 12:00:00 AM","7,747,420,406.91","2,048,919.54227","515","B",,
